timestamp,rule_id,rule_level,rule_description,agent_name,agent_ip,src_ip,dst_ip,protocol,full_log
2026-06-24T06:48:21.687+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:19 raya-agent sshd[2995706]: Invalid user steam from 145.239.196.189 port 47774
2026-06-24T06:48:21.815+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:20 raya-agent sshd[2995700]: Failed password for invalid user kali from 145.239.196.189 port 47752 ssh2
2026-06-24T06:48:21.815+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:20 raya-agent sshd[2995706]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:21.815+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:21 raya-agent sshd[2995708]: Invalid user ubuntu from 145.239.196.189 port 47788
2026-06-24T06:48:23.690+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:21 raya-agent sshd[2995704]: Failed password for invalid user dev from 145.239.196.189 port 47766 ssh2
2026-06-24T06:48:23.704+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:21 raya-agent sshd[2995708]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:23.704+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:21 raya-agent sshd[2995702]: Failed password for invalid user test from 145.239.196.189 port 47754 ssh2
2026-06-24T06:48:23.705+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:22 raya-agent sshd[2995706]: Failed password for invalid user steam from 145.239.196.189 port 47774 ssh2
2026-06-24T06:48:23.705+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:23 raya-agent sshd[2995708]: Failed password for invalid user ubuntu from 145.239.196.189 port 47788 ssh2
2026-06-24T06:48:25.780+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:25 raya-agent sshd[2995713]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:25.780+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:24 raya-agent sshd[2995713]: Invalid user debian from 145.239.196.189 port 47810
2026-06-24T06:48:25.780+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:25 raya-agent sshd[2995715]: Invalid user pi from 145.239.196.189 port 60492
2026-06-24T06:48:25.780+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:25 raya-agent sshd[2995710]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:48:27.782+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:25 raya-agent sshd[2995717]: Invalid user user from 145.239.196.189 port 60504
2026-06-24T06:48:27.782+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:25 raya-agent sshd[2995715]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:27.782+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:26 raya-agent sshd[2995717]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:27.782+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:27 raya-agent sshd[2995713]: Failed password for invalid user debian from 145.239.196.189 port 47810 ssh2
2026-06-24T06:48:27.782+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:27 raya-agent sshd[2995710]: Failed password for root from 145.239.196.189 port 47802 ssh2
2026-06-24T06:48:29.698+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:27 raya-agent sshd[2995715]: Failed password for invalid user pi from 145.239.196.189 port 60492 ssh2
2026-06-24T06:48:29.715+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:28 raya-agent sshd[2995719]: Invalid user hadoop from 145.239.196.189 port 60516
2026-06-24T06:48:29.715+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:29 raya-agent sshd[2995719]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:29.715+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:29 raya-agent sshd[2995721]: Invalid user user from 145.239.196.189 port 60522
2026-06-24T06:48:29.715+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:28 raya-agent sshd[2995717]: Failed password for invalid user user from 145.239.196.189 port 60504 ssh2
2026-06-24T06:48:29.785+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:29 raya-agent sshd[2995721]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:31.701+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:29 raya-agent sshd[2995723]: Invalid user ubnt from 145.239.196.189 port 60532
2026-06-24T06:48:31.830+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:30 raya-agent sshd[2995723]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:31.830+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:31 raya-agent sshd[2995721]: Failed password for invalid user user from 145.239.196.189 port 60522 ssh2
2026-06-24T06:48:31.830+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:30 raya-agent sshd[2995719]: Failed password for invalid user hadoop from 145.239.196.189 port 60516 ssh2
2026-06-24T06:48:33.704+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:31 raya-agent sshd[2995723]: Failed password for invalid user ubnt from 145.239.196.189 port 60532 ssh2
2026-06-24T06:48:33.721+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:32 raya-agent sshd[2995725]: Invalid user ec2-user from 145.239.196.189 port 60544
2026-06-24T06:48:33.721+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:33 raya-agent sshd[2995727]: Invalid user admin from 145.239.196.189 port 60550
2026-06-24T06:48:33.721+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:33 raya-agent sshd[2995729]: Invalid user nexus from 145.239.196.189 port 60552
2026-06-24T06:48:33.721+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:33 raya-agent sshd[2995725]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:33.791+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:33 raya-agent sshd[2995727]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:33.791+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:33 raya-agent sshd[2995729]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:35.708+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:33 raya-agent sshd[2995731]: Invalid user ubuntu from 145.239.196.189 port 60558
2026-06-24T06:48:35.794+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:35 raya-agent sshd[2995731]: Failed password for invalid user ubuntu from 145.239.196.189 port 60558 ssh2
2026-06-24T06:48:35.794+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:34 raya-agent sshd[2995731]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:35.794+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:34 raya-agent sshd[2995725]: Failed password for invalid user ec2-user from 145.239.196.189 port 60544 ssh2
2026-06-24T06:48:35.794+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:35 raya-agent sshd[2995727]: Failed password for invalid user admin from 145.239.196.189 port 60550 ssh2
2026-06-24T06:48:35.794+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:35 raya-agent sshd[2995729]: Failed password for invalid user nexus from 145.239.196.189 port 60552 ssh2
2026-06-24T06:48:37.797+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:37 raya-agent sshd[2995736]: Invalid user steam from 145.239.196.189 port 38354
2026-06-24T06:48:39.712+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:37 raya-agent sshd[2995734]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:48:39.729+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:37 raya-agent sshd[2995736]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:39.729+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:38 raya-agent sshd[2995738]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:39.729+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:38 raya-agent sshd[2995740]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:39.729+0000,5712,10,sshd: brute force trying to get access to the system. Non existent user.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:38 raya-agent sshd[2995738]: Invalid user es from 145.239.196.189 port 38364
2026-06-24T06:48:39.729+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:38 raya-agent sshd[2995740]: Invalid user dev from 145.239.196.189 port 38368
2026-06-24T06:48:39.799+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:39 raya-agent sshd[2995734]: Failed password for root from 145.239.196.189 port 38340 ssh2
2026-06-24T06:48:41.716+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:39 raya-agent sshd[2995736]: Failed password for invalid user steam from 145.239.196.189 port 38354 ssh2
2026-06-24T06:48:41.843+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:41 raya-agent sshd[2995738]: Failed password for invalid user es from 145.239.196.189 port 38364 ssh2
2026-06-24T06:48:41.843+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:41 raya-agent sshd[2995740]: Failed password for invalid user dev from 145.239.196.189 port 38368 ssh2
2026-06-24T06:48:43.717+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:42 raya-agent sshd[2995742]: Invalid user oracle from 145.239.196.189 port 38372
2026-06-24T06:48:43.804+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:42 raya-agent sshd[2995744]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:48:43.804+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:42 raya-agent sshd[2995742]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:45.720+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:43 raya-agent sshd[2995746]: Invalid user admin from 145.239.196.189 port 38392
2026-06-24T06:48:45.737+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:44 raya-agent sshd[2995742]: Failed password for invalid user oracle from 145.239.196.189 port 38372 ssh2
2026-06-24T06:48:45.737+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:44 raya-agent sshd[2995744]: Failed password for root from 145.239.196.189 port 38376 ssh2
2026-06-24T06:48:45.737+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:44 raya-agent sshd[2995748]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:45.737+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:44 raya-agent sshd[2995748]: Invalid user test from 145.239.196.189 port 38406
2026-06-24T06:48:45.737+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:44 raya-agent sshd[2995746]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:47.723+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:45 raya-agent sshd[2995750]: Invalid user vps from 145.239.196.189 port 48434
2026-06-24T06:48:47.738+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:46 raya-agent sshd[2995746]: Failed password for invalid user admin from 145.239.196.189 port 38392 ssh2
2026-06-24T06:48:47.738+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:46 raya-agent sshd[2995753]: Invalid user deploy from 145.239.196.189 port 48450
2026-06-24T06:48:47.738+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:45 raya-agent sshd[2995750]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:47.738+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:47 raya-agent sshd[2995748]: Failed password for invalid user test from 145.239.196.189 port 38406 ssh2
2026-06-24T06:48:47.809+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:47 raya-agent sshd[2995750]: Failed password for invalid user vps from 145.239.196.189 port 48434 ssh2
2026-06-24T06:48:47.809+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:47 raya-agent sshd[2995753]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:49.813+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:49 raya-agent sshd[2995755]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:48:49.813+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:49 raya-agent sshd[2995753]: Failed password for invalid user deploy from 145.239.196.189 port 48450 ssh2
2026-06-24T06:48:51.729+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:49 raya-agent sshd[2995759]: Invalid user test from 145.239.196.189 port 48478
2026-06-24T06:48:51.856+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:49 raya-agent sshd[2995757]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:48:51.856+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:50 raya-agent sshd[2995759]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:53.731+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:51 raya-agent sshd[2995755]: Failed password for root from 145.239.196.189 port 48464 ssh2
2026-06-24T06:48:53.818+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:52 raya-agent sshd[2995759]: Failed password for invalid user test from 145.239.196.189 port 48478 ssh2
2026-06-24T06:48:53.818+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:52 raya-agent sshd[2995757]: Failed password for root from 145.239.196.189 port 48476 ssh2
2026-06-24T06:48:53.818+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:51 raya-agent sshd[2995761]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:48:53.818+0000,5763,10,sshd: brute force trying to get access to the system. Authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:53 raya-agent sshd[2995761]: Failed password for root from 145.239.196.189 port 48486 ssh2
2026-06-24T06:48:55.734+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:53 raya-agent sshd[2995763]: Invalid user mike from 145.239.196.189 port 48488
2026-06-24T06:48:55.751+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:54 raya-agent sshd[2995767]: Invalid user z from 145.239.196.189 port 48498
2026-06-24T06:48:55.751+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:54 raya-agent sshd[2995765]: Invalid user developer from 145.239.196.189 port 48492
2026-06-24T06:48:55.751+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:55 raya-agent sshd[2995767]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:55.751+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:55 raya-agent sshd[2995765]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:55.751+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:54 raya-agent sshd[2995763]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:57.824+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:56 raya-agent sshd[2995769]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:48:57.824+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:57 raya-agent sshd[2995767]: Failed password for invalid user z from 145.239.196.189 port 48498 ssh2
2026-06-24T06:48:57.824+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:56 raya-agent sshd[2995763]: Failed password for invalid user mike from 145.239.196.189 port 48488 ssh2
2026-06-24T06:48:57.824+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:56 raya-agent sshd[2995769]: Invalid user vyos from 145.239.196.189 port 33464
2026-06-24T06:48:57.824+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:57 raya-agent sshd[2995765]: Failed password for invalid user developer from 145.239.196.189 port 48492 ssh2
2026-06-24T06:48:59.741+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:58 raya-agent sshd[2995772]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:48:59.827+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:59 raya-agent sshd[2995769]: Failed password for invalid user vyos from 145.239.196.189 port 33464 ssh2
2026-06-24T06:48:59.827+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:48:59 raya-agent sshd[2995772]: Failed password for root from 145.239.196.189 port 33474 ssh2
2026-06-24T06:49:01.760+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:00 raya-agent sshd[2995774]: Invalid user ubuntu from 145.239.196.189 port 33482
2026-06-24T06:49:01.760+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:00 raya-agent sshd[2995776]: Invalid user ubuntu from 145.239.196.189 port 33494
2026-06-24T06:49:01.760+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:01 raya-agent sshd[2995774]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:49:01.760+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:01 raya-agent sshd[2995776]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:49:01.760+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:01 raya-agent sshd[2995778]: Invalid user appuser from 145.239.196.189 port 33496
2026-06-24T06:49:01.846+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:01 raya-agent sshd[2995780]: Invalid user deploy from 145.239.196.189 port 33502
2026-06-24T06:49:03.833+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:01 raya-agent sshd[2995778]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:49:03.833+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:03 raya-agent sshd[2995776]: Failed password for invalid user ubuntu from 145.239.196.189 port 33494 ssh2
2026-06-24T06:49:03.833+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:03 raya-agent sshd[2995774]: Failed password for invalid user ubuntu from 145.239.196.189 port 33482 ssh2
2026-06-24T06:49:03.833+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:01 raya-agent sshd[2995780]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:49:05.749+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:03 raya-agent sshd[2995778]: Failed password for invalid user appuser from 145.239.196.189 port 33496 ssh2
2026-06-24T06:49:05.836+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:03 raya-agent sshd[2995780]: Failed password for invalid user deploy from 145.239.196.189 port 33502 ssh2
2026-06-24T06:49:07.768+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:05 raya-agent sshd[2995782]: Invalid user dev from 145.239.196.189 port 58942
2026-06-24T06:49:07.768+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:06 raya-agent sshd[2995782]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:49:07.768+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:06 raya-agent sshd[2995784]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:49:07.768+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:07 raya-agent sshd[2995787]: Invalid user alex from 145.239.196.189 port 58978
2026-06-24T06:49:07.768+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:07 raya-agent sshd[2995789]: Invalid user admin from 145.239.196.189 port 58988
2026-06-24T06:49:07.768+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:06 raya-agent sshd[2995784]: Invalid user devops from 145.239.196.189 port 58958
2026-06-24T06:49:07.834+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:49:07 raya-agent sshd[2995787]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
